Station,DateTime,Positive,NHunters,Comments
CLBF-002-019,2018-10-27 9:04,1,1,hunter
CLBF-002-019,2018-10-27 19:00,1,1,hunter
CLBF-002-019,2018-10-29 12:41,1,1,hunter
CLBF-002-019,2018-10-29 13:24,1,1,hunter
CLBF-002-019,2018-10-29 13:26,1,1,hunter
CLBF-002-019,2018-10-29 15:41,1,2,hunters
CLBF-002-019,2018-10-29 15:48,1,1,hunter
CLBF-002-019,2018-10-29 15:55,1,1,hunter
CLBF-002-019,2018-10-29 16:12,1,2,hunters
CLBF-002-019,2018-10-30 8:27,1,1,hunter
CLBF-002-019,2018-10-30 13:05,1,2,hunter
CLBF-002-019,2018-10-31 6:28,1,1,hunter
CLBF-002-019,2018-10-31 11:04,1,1,hunter
CLBF-002-019,2018-10-31 13:29,1,1,hunter
CLBF-002-019,2018-10-31 15:43,1,2,hunters
CLBF-002-019,2018-11-01 5:21,1,2,hunters
CLBF-002-019,2018-11-01 6:25,1,1,hunter
CLBF-002-019,2018-11-01 6:34,1,1,hunter
CLBF-002-019,2018-11-01 7:08,1,2,hunters
CLBF-002-019,2018-11-01 11:41,1,2,hunters
CLBF-002-019,2018-11-01 12:14,1,2,hunters
CLBF-002-019,2018-11-01 14:26,1,2,hunters
CLBF-002-019,2018-11-01 16:41,1,1,hunter
CLBF-002-019,2018-11-02 5:13,1,2,hunters
CLBF-002-019,2018-11-02 6:26,1,2,hunters
CLBF-002-019,2018-11-02 10:04,1,2,hunters
CLBF-002-019,2018-11-02 12:34,1,2,hunters
CLBF-002-019,2018-11-02 14:45,1,1,hunter
CLBF-002-019,2018-11-02 18:16,1,1,hunter
CLBF-002-019,2018-11-03 5:12,1,1,hunter
CLBF-002-019,2018-11-03 6:25,1,1,hunter
CLBF-002-019,2018-11-03 6:55,1,1,hunter
CLBF-002-019,2018-11-03 7:06,1,2,hunters
CLBF-002-019,2018-11-03 10:00,1,2,hunters
CLBF-002-019,2018-11-03 10:19,1,2,hunters
CLBF-002-019,2018-11-03 12:58,1,1,hunter
CLBF-002-019,2018-11-03 13:32,1,1,hunter
CLBF-002-019,2018-11-05 9:44,1,1,hunter
CLBF-002-019,2018-11-05 16:42,1,2,hunters
CLBF-002-019,2018-11-06 6:30,1,1,hunter
CLBF-002-019,2018-11-06 13:34,1,1,hunter
CLBF-002-019,2018-11-06 14:27,1,1,hunter
CLBF-002-019,2018-11-06 16:57,1,1,hunter
CLBF-002-019,2018-11-06 17:21,1,1,hunter
CLBF-002-019,2018-11-06 17:33,1,1,hunter
CLBF-002-019,2018-11-06 18:26,1,1,hunter
CLBF-002-019,2018-11-07 8:02,1,1,hunter
CLBF-002-019,2018-11-07 8:29,1,1,hunter
CLBF-002-019,2018-11-07 10:22,1,1,hunter
CLBF-002-019,2018-11-07 11:34,1,1,hunter
CLBF-002-019,2018-11-08 14:11,1,1,hunter
CLBF-002-019,2018-11-08 17:38,1,1,hunter
CLBF-002-019,2018-11-09 6:59,1,1,hunter
CLBF-002-019,2018-11-09 9:24,1,1,hunter
CLBF-002-019,2018-11-09 9:50,1,1,hunter
CLBF-002-019,2018-11-09 15:07,1,1,hunter
CLBF-002-019,2018-11-09 17:40,1,3,hunters
CLBF-002-019,2018-11-10 6:51,1,2,hunters
CLBF-002-019,2018-11-10 7:16,1,2,hunters
CLBF-002-019,2018-11-10 7:22,1,2,hunters
CLBF-002-019,2018-11-10 8:48,1,1,hunter
CLBF-002-019,2018-11-10 10:27,1,2,hunters
CLBF-002-019,2018-11-10 10:48,1,1,hunter
CLBF-002-019,2018-11-10 10:53,1,1,hunter
CLBF-002-019,2018-11-10 11:32,1,3,hunters
CLBF-002-019,2018-11-10 12:17,1,1,hunter
CLBF-002-019,2018-11-10 12:42,1,3,hunters
CLBF-002-019,2018-11-10 14:11,1,1,hunter
CLBF-002-019,2018-11-10 16:07,1,2,hunters
CLBF-002-019,2018-11-12 6:36,1,1,hunter
CLBF-002-019,2018-11-12 7:18,1,1,hunter
CLBF-002-019,2018-11-12 7:43,1,2,hunters
CLBF-002-019,2018-11-12 10:36,1,2,hunters
CLBF-002-019,2018-11-12 11:02,1,1,hunter
CLBF-002-019,2018-11-12 12:24,1,2,hunters
CLBF-002-019,2018-11-12 13:33,1,2,hunters
CLBF-002-019,2018-11-12 14:37,1,1,hunter
CLBF-002-019,2018-11-12 15:57,1,1,hunter
CLBF-002-019,2018-11-13 6:48,1,2,hunters
CLBF-002-019,2018-11-13 13:03,1,2,hunters
CLBF-002-019,2018-11-14 15:20,1,1,hunter
CLBF-002-019,2018-11-16 9:25,1,1,hunter
CLBF-002-019,2018-11-16 10:01,1,1,hunter
CLBF-002-019,2018-11-16 10:50,1,1,hunter
CLBF-002-019,2018-11-16 19:01,1,1,hunter
CLBF-002-019,2018-11-17 7:22,1,2,hunters
CLBF-002-019,2018-11-17 10:16,1,5,hunters
CLBF-002-019,2018-11-19 8:12,1,1,hunter
CLBF-002-019,2018-11-19 10:19,1,1,hunter
CLBF-002-019,2018-11-19 13:54,1,1,hunter
CLBF-002-019,2018-11-19 16:36,1,1,hunter
CLBF-002-019,2018-11-20 7:05,1,1,hunter
CLBF-002-019,2018-11-20 7:44,1,1,hunter
CLBF-002-019,2018-11-20 10:52,1,1,hunter
CLBF-002-019,2018-11-20 11:26,1,2,hunters
CLBF-002-019,2018-11-20 14:30,1,1,hunter
CLBF-002-019,2018-11-20 17:26,1,1,hunter
CLBF-002-019,2018-11-22 9:13,1,1,hunter
CLBF-002-019,2018-11-22 13:19,1,1,hunter
CLBF-002-019,2018-11-22 13:59,1,1,hunter
CLBF-002-019,2018-11-22 17:53,1,3,hunters
CLBF-002-019,2018-11-23 7:39,1,1,hunter
CLBF-002-019,2018-11-23 10:18,1,1,hunter
CLBF-002-019,2018-11-23 14:07,1,1,hunter
CLBF-002-019,2018-11-23 16:57,1,1,hunter
CLBF-002-019,2018-11-24 8:09,1,2,hunters
CLBF-002-019,2018-11-24 10:11,1,1,hunter
CLBF-002-019,2018-11-24 10:39,1,1,hunter
CLBF-002-019,2018-11-24 13:35,1,2,hunters
CLBF-002-019,2018-11-24 18:00,1,1,hunter
CLBF-002-019,2018-11-25 8:50,1,1,hunter
CLBF-002-019,2018-11-25 12:09,1,2,hunters
CLBF-002-019,2018-11-26 12:53,1,1,hunter
CLBF-002-020,2018-09-13 13:44,1,1,hunter
CLBF-002-020,2018-09-24 16:21,1,2,hunters
CLBF-002-020,2018-09-24 18:09,1,1,hunter
CLBF-002-020,2018-10-05 17:56,1,1,hunter
CLBF-002-020,2018-10-06 15:30,1,1,hunter
CLBF-002-020,2018-10-06 18:13,1,1,hunter
CLBF-002-020,2018-10-10 15:06,1,1,hunter
CLBF-002-020,2018-10-10 17:58,1,1,hunter
CLBF-002-020,2018-10-16 9:12,1,1,hunter
CLBF-002-020,2018-10-16 13:45,1,1,hunter
CLBF-002-020,2018-10-16 13:48,1,1,hunter
CLBF-002-020,2018-11-01 14:04,1,2,hunters
CLBF-002-020,2018-11-01 16:25,1,1,hunter
CLBF-002-020,2018-11-01 16:42,1,1,hunter
CLBF-002-020,2018-11-09 8:39,1,1,hunter
CLBF-002-020,2018-11-09 11:06,1,1,hunter
CLBF-002-020,2018-11-13 7:37,1,1,hunter
CLBF-002-020,2018-11-13 10:29,1,1,hunter
CLBF-002-020,2018-11-13 11:39,1,1,hunter
CLBF-002-020,2018-11-13 12:16,1,1,hunter
CLBF-002-020,2018-11-13 21:40,1,1,hunter
CLBF-002-020,2018-11-22 8:09,1,1,hunter
CLBF-002-020,2018-11-22 12:33,1,1,hunter
CLBF-002-020,2018-11-24 8:19,1,2,hunters
CLBF-002-020,2018-11-24 10:07,1,1,hunter
CLBF-002-020,2018-11-24 14:09,1,2,hunters
CLBF-002-020,2018-11-24 16:11,1,1,hunter
CLBF-002-020,2018-11-26 15:14,1,1,hunter
CLBF-002-020,2018-11-26 16:44,1,1,hunter
CLBF-002-020,2018-11-28 8:20,1,2,hunters
CLBF-002-020,2018-11-28 13:12,1,1,hunter
CLBF-002-021,2018-09-01 8:18,1,1,hunter
CLBF-002-021,2018-09-01 8:24,1,2,hunters
CLBF-002-021,2018-09-03 4:54,1,1,hunter
CLBF-002-021,2018-09-03 6:12,1,1,hunter
CLBF-002-021,2018-09-04 15:04,1,1,hunter
CLBF-002-021,2018-09-05 15:59,1,1,hunter
CLBF-002-021,2018-09-05 16:10,1,1,hunter
CLBF-002-021,2018-09-06 8:05,1,1,hunter
CLBF-002-021,2018-09-06 15:54,1,1,hunter
CLBF-002-021,2018-09-06 16:05,1,1,hunter
CLBF-002-021,2018-09-06 16:09,1,1,hunter
CLBF-002-021,2018-09-08 4:59,1,1,hunter
CLBF-002-021,2018-09-08 8:31,1,1,hunter
CLBF-002-021,2018-09-08 9:13,1,2,hunters
CLBF-002-021,2018-09-08 10:56,1,2,hunters
CLBF-002-021,2018-09-08 11:21,1,2,hunters
CLBF-002-021,2018-09-08 12:38,1,2,hunters
CLBF-002-021,2018-09-08 17:14,1,1,hunter
CLBF-002-021,2018-09-08 19:38,1,1,hunter
CLBF-002-021,2018-09-08 19:53,1,2,hunters
CLBF-002-021,2018-09-10 14:03,1,1,hunter
CLBF-002-021,2018-09-10 14:40,1,1,hunter
CLBF-002-021,2018-09-11 18:12,1,1,hunter
CLBF-002-021,2018-09-11 19:24,1,1,hunter
CLBF-002-021,2018-09-11 19:30,1,1,hunter
CLBF-002-021,2018-09-14 17:34,1,1,hunter
CLBF-002-021,2018-09-14 19:15,1,1,hunter
CLBF-002-021,2018-09-15 6:59,1,2,hunters
CLBF-002-021,2018-09-15 7:02,1,2,hunters
CLBF-002-021,2018-09-15 13:17,1,3,hunters
CLBF-002-021,2018-09-15 15:37,1,2,hunters
CLBF-002-021,2018-09-15 18:04,1,2,hunters
CLBF-002-021,2018-09-15 18:29,1,2,hunters
CLBF-002-021,2018-09-15 19:13,1,2,hunters
CLBF-002-021,2018-09-19 18:41,1,1,hunter
CLBF-002-021,2018-09-19 19:25,1,1,hunter
CLBF-002-021,2018-09-20 10:38,1,1,hunter
CLBF-002-021,2018-09-20 11:35,1,2,hunters
CLBF-002-021,2018-09-21 14:57,1,2,hunters
CLBF-002-021,2018-09-21 16:17,1,2,hunters
CLBF-002-021,2018-09-21 18:11,1,1,hunter
CLBF-002-021,2018-09-21 22:08,1,1,hunter
CLBF-002-021,2018-09-25 9:46,1,1,hunter
CLBF-002-021,2018-09-25 12:07,1,2,hunters
CLBF-002-021,2018-09-29 10:08,1,1,hunter
CLBF-002-021,2018-09-29 10:22,1,1,hunter
CLBF-002-021,2018-09-29 12:00,1,2,hunters
CLBF-002-021,2018-09-29 15:29,1,1,hunter
CLBF-002-021,2018-10-05 8:47,1,1,hunter
CLBF-002-021,2018-10-05 10:57,1,1,hunter
CLBF-002-021,2018-10-05 12:36,1,1,hunter
CLBF-002-021,2018-10-05 16:39,1,1,hunter
CLBF-002-021,2018-10-05 17:33,1,1,hunter
CLBF-002-021,2018-10-06 7:04,1,1,hunter
CLBF-002-021,2018-10-06 9:58,1,2,hunters
CLBF-002-021,2018-10-13 6:44,1,1,hunter
CLBF-002-021,2018-10-13 10:58,1,1,hunter
CLBF-002-021,2018-10-13 11:47,1,1,hunter
CLBF-002-021,2018-10-13 15:20,1,1,hunter
CLBF-002-021,2018-10-13 17:08,1,2,hunters
CLBF-002-021,2018-10-16 6:48,1,2,hunters
CLBF-002-021,2018-10-16 8:30,1,1,hunter
CLBF-002-021,2018-10-16 12:45,1,2,hunters
CLBF-002-021,2018-10-17 6:46,1,1,hunter
CLBF-002-021,2018-10-17 9:19,1,1,hunter
CLBF-002-021,2018-10-18 8:34,1,1,hunter
CLBF-002-021,2018-10-18 12:00,1,1,hunter
CLBF-002-021,2018-10-18 13:39,1,1,one hunter and 3 non
CLBF-002-021,2018-10-19 8:01,1,1,hunter
CLBF-002-021,2018-10-19 8:30,1,1,hunter
CLBF-002-021,2018-10-19 8:50,1,1,hunter
CLBF-002-021,2018-10-19 9:44,1,1,hunter
CLBF-002-021,2018-10-19 10:21,1,2,hunters
CLBF-002-021,2018-10-19 10:49,1,1,hunter
CLBF-002-021,2018-10-19 11:06,1,1,hunter
CLBF-002-021,2018-10-19 14:25,1,1,hunter
CLBF-002-021,2018-10-19 14:46,1,1,hunter
CLBF-002-021,2018-10-19 16:48,1,1,hunter
CLBF-002-021,2018-10-19 17:03,1,1,hunter
CLBF-002-021,2018-10-20 9:06,1,1,hunter
CLBF-002-021,2018-10-20 9:19,1,1,hunter
CLBF-002-021,2018-10-20 9:46,1,1,hunter
CLBF-002-021,2018-10-20 11:28,1,1,hunter
CLBF-002-021,2018-10-20 12:28,1,1,hunter
CLBF-002-021,2018-10-20 13:42,1,2,hunters
CLBF-002-021,2018-10-23 13:20,1,1,hunter
CLBF-002-021,2018-10-25 10:37,1,1,hunter
CLBF-002-021,2018-10-25 11:36,1,1,hunter
CLBF-002-021,2018-10-26 11:10,1,1,hunter
CLBF-002-021,2018-10-26 11:37,1,2,hunters
CLBF-002-021,2018-10-26 12:39,1,2,hunters
CLBF-002-021,2018-10-26 12:58,1,1,hunter
CLBF-002-021,2018-10-26 13:02,1,3,hunters
CLBF-002-021,2018-10-26 15:22,1,1,hunter
CLBF-002-021,2018-10-27 6:45,1,1,hunter
CLBF-002-021,2018-10-27 7:51,1,1,hunter
CLBF-002-021,2018-10-27 10:19,1,1,hunter
CLBF-002-021,2018-10-27 10:27,1,1,hunter
CLBF-002-021,2018-10-27 12:04,1,1,hunter
CLBF-002-021,2018-10-27 13:09,1,2,hunters
CLBF-002-021,2018-10-27 18:29,1,1,hunter
CLBF-002-021,2018-10-29 12:28,1,1,hunter
CLBF-002-021,2018-10-29 13:36,1,1,hunter
CLBF-002-021,2018-10-29 15:04,1,2,hunters
CLBF-002-021,2018-10-30 13:30,1,1,hunter
CLBF-002-021,2018-10-31 10:20,1,1,hunter
CLBF-002-021,2018-10-31 11:34,1,1,hunter
CLBF-002-021,2018-11-01 5:28,1,1,hunter
CLBF-002-021,2018-11-01 5:32,1,1,hunter
CLBF-002-021,2018-11-01 5:39,1,1,hunter
CLBF-002-021,2018-11-01 6:14,1,1,hunter
CLBF-002-021,2018-11-01 6:30,1,1,hunter
CLBF-002-021,2018-11-01 9:32,1,2,hunters
CLBF-002-021,2018-11-01 11:11,1,1,hunter
CLBF-002-021,2018-11-01 11:50,1,2,hunters
CLBF-002-021,2018-11-01 12:23,1,1,hunter
CLBF-002-021,2018-11-01 12:30,1,1,hunter
CLBF-002-021,2018-11-01 15:15,1,2,hunters
CLBF-002-021,2018-11-01 15:23,1,2,hunters
CLBF-002-021,2018-11-02 5:49,1,1,hunter
CLBF-002-021,2018-11-02 6:00,1,1,hunter
CLBF-002-021,2018-11-02 6:13,1,2,hunters
CLBF-002-021,2018-11-02 6:32,1,1,hunter
CLBF-002-021,2018-11-02 8:36,1,1,hunter
CLBF-002-021,2018-11-02 8:58,1,1,hunter
CLBF-002-021,2018-11-03 11:01,1,2,hunters
CLBF-002-021,2018-11-03 11:16,1,1,hunter
CLBF-002-021,2018-11-03 11:28,1,1,hunter
CLBF-002-021,2018-11-03 11:34,1,2,hunters
CLBF-002-021,2018-11-03 12:05,1,1,hunter
CLBF-002-021,2018-11-03 13:18,1,1,hunter
CLBF-002-021,2018-11-03 13:26,1,1,hunter
CLBF-002-021,2018-11-03 15:59,1,1,hunter
CLBF-002-021,2018-11-03 17:00,1,2,hunters
CLBF-002-021,2018-11-05 9:24,1,1,hunter
CLBF-002-021,2018-11-05 11:38,1,1,hunter
CLBF-002-021,2018-11-05 11:50,1,1,hunter
CLBF-002-021,2018-11-05 12:51,1,1,hunter
CLBF-002-021,2018-11-05 13:02,1,2,hunters
CLBF-002-021,2018-11-05 16:22,1,1,hunter
CLBF-002-021,2018-11-06 6:07,1,1,hunter
CLBF-002-021,2018-11-06 9:54,1,2,hunters
CLBF-002-021,2018-11-06 15:07,1,1,hunter
CLBF-002-021,2018-11-06 15:27,1,1,hunter
CLBF-002-021,2018-11-06 17:18,1,2,hunters
CLBF-002-021,2018-11-07 5:06,1,1,hunter
CLBF-002-021,2018-11-07 10:08,1,2,hunters
CLBF-002-021,2018-11-07 11:51,1,2,hunters
CLBF-002-021,2018-11-07 12:45,1,1,hunter
CLBF-002-021,2018-11-07 16:14,1,4,hunters
CLBF-002-021,2018-11-07 18:29,1,4,hunters
CLBF-002-021,2018-11-09 6:31,1,1,hunter
CLBF-002-021,2018-11-09 6:36,1,1,hunter
CLBF-002-021,2018-11-09 6:41,1,1,hunter
CLBF-002-021,2018-11-09 7:06,1,1,hunter
CLBF-002-021,2018-11-09 7:33,1,1,hunter
CLBF-002-021,2018-11-09 9:59,1,1,hunter
CLBF-002-021,2018-11-09 11:45,1,1,hunter
CLBF-002-021,2018-11-09 12:54,1,1,hunter
CLBF-002-021,2018-11-09 13:31,1,1,hunter
CLBF-002-021,2018-11-09 15:14,1,1,hunter
CLBF-002-021,2018-11-09 15:21,1,1,hunter
CLBF-002-021,2018-11-09 16:14,1,1,hunter
CLBF-002-021,2018-11-09 17:22,1,3,hunters
CLBF-002-021,2018-11-09 17:29,1,1,hunter
CLBF-002-021,2018-11-10 6:51,1,2,hunters
CLBF-002-021,2018-11-10 7:04,1,1,hunter
CLBF-002-021,2018-11-10 7:35,1,2,hunters
CLBF-002-021,2018-11-10 8:09,1,1,hunter
CLBF-002-021,2018-11-10 8:54,1,1,hunter
CLBF-002-021,2018-11-10 9:42,1,4,hunters
CLBF-002-021,2018-11-10 10:39,1,2,hunters
CLBF-002-021,2018-11-10 11:51,1,1,hunter
CLBF-002-021,2018-11-10 12:03,1,1,hunter
CLBF-002-021,2018-11-10 12:45,1,1,hunter
CLBF-002-021,2018-11-10 13:08,1,2,hunters
CLBF-002-021,2018-11-10 14:14,1,1,hunter
CLBF-002-021,2018-11-10 15:18,1,1,hunter
CLBF-002-021,2018-11-10 17:17,1,1,hunter
CLBF-002-021,2018-11-10 17:21,1,2,hunters
CLBF-002-021,2018-11-10 18:08,1,2,hunters
CLBF-002-021,2018-11-12 6:38,1,1,hunter
CLBF-002-021,2018-11-12 6:47,1,1,hunter
CLBF-002-021,2018-11-12 7:27,1,1,hunter
CLBF-002-021,2018-11-12 8:36,1,1,hunter
CLBF-002-021,2018-11-12 8:55,1,2,hunters
CLBF-002-021,2018-11-12 8:58,1,2,hunters
CLBF-002-021,2018-11-12 9:14,1,2,hunters
CLBF-002-021,2018-11-12 9:30,1,2,hunters
CLBF-002-021,2018-11-12 10:44,1,2,hunters
CLBF-002-021,2018-11-12 10:53,1,4,hunters
CLBF-002-021,2018-11-12 11:06,1,1,hunter
CLBF-002-021,2018-11-12 12:32,1,1,hunter
CLBF-002-021,2018-11-12 12:45,1,1,hunter
CLBF-002-021,2018-11-12 14:44,1,2,hunters
CLBF-002-021,2018-11-12 15:06,1,1,hunter
CLBF-002-021,2018-11-12 16:40,1,2,hunters
CLBF-002-021,2018-11-12 17:14,1,1,hunter
CLBF-002-021,2018-11-12 17:28,1,1,hunter
CLBF-002-021,2018-11-12 18:12,1,2,hunters
CLBF-002-021,2018-11-13 6:27,1,1,hunter
CLBF-002-021,2018-11-13 7:25,1,1,hunter
CLBF-002-021,2018-11-13 11:12,1,1,hunter
CLBF-002-021,2018-11-13 11:42,1,1,hunter
CLBF-002-021,2018-11-13 15:41,1,1,hunter
CLBF-002-021,2018-11-13 16:22,1,2,hunters
CLBF-002-021,2018-11-13 17:19,1,1,hunter
CLBF-002-021,2018-11-14 6:25,1,1,hunter
CLBF-002-021,2018-11-14 6:31,1,1,hunter
CLBF-002-021,2018-11-14 6:43,1,1,hunter
CLBF-002-021,2018-11-14 10:49,1,1,hunter
CLBF-002-021,2018-11-14 11:22,1,2,hunters
CLBF-002-021,2018-11-14 15:32,1,2,hunters
CLBF-002-021,2018-11-15 6:30,1,1,hunter
CLBF-002-021,2018-11-15 6:39,1,1,hunter
CLBF-002-021,2018-11-15 7:14,1,1,hunter
CLBF-002-021,2018-11-15 8:45,1,1,hunter
CLBF-002-021,2018-11-15 10:34,1,1,hunter
CLBF-002-021,2018-11-15 10:40,1,3,hunters
CLBF-002-021,2018-11-15 13:59,1,2,hunters
CLBF-002-021,2018-11-15 14:08,1,1,hunter
CLBF-002-021,2018-11-15 17:14,1,2,hunters
CLBF-002-021,2018-11-15 17:44,1,1,hunter
CLBF-002-021,2018-11-19 8:49,1,2,hunters
CLBF-002-021,2018-11-19 12:15,1,2,hunters
CLBF-002-021,2018-11-19 12:42,1,1,hunter
CLBF-002-021,2018-11-19 13:46,1,1,hunter
CLBF-002-021,2018-11-19 15:57,1,1,hunter/ bow hunting a bunny!!! WOW
CLBF-002-021,2018-11-19 16:06,1,1,hunter
CLBF-002-021,2018-11-19 17:18,1,1,hunter
CLBF-002-021,2018-11-20 7:26,1,1,hunter
CLBF-002-021,2018-11-20 10:59,1,1,hunter
CLBF-002-021,2018-11-20 11:58,1,1,hunter
CLBF-002-021,2018-11-21 6:31,1,1,hunter
CLBF-002-021,2018-11-21 10:41,1,1,hunter
CLBF-002-021,2018-11-22 7:37,1,1,hunter
CLBF-002-021,2018-11-22 10:12,1,1,hunter
CLBF-002-021,2018-11-22 15:08,1,1,hunter
CLBF-002-021,2018-11-22 17:04,1,1,hunter
CLBF-002-021,2018-11-23 6:51,1,1,hunter
CLBF-002-021,2018-11-23 7:29,1,1,hunter
CLBF-002-021,2018-11-23 7:41,1,1,hunter
CLBF-002-021,2018-11-23 8:59,1,1,hunter
CLBF-002-021,2018-11-23 14:04,1,1,hunter
CLBF-002-021,2018-11-23 15:52,1,1,hunter
CLBF-002-021,2018-11-23 16:35,1,2,hunters
CLBF-002-021,2018-11-23 16:49,1,1,hunter
CLBF-002-021,2018-11-23 17:04,1,1,hunter
CLBF-002-021,2018-11-23 17:14,1,1,hunter
CLBF-002-021,2018-11-23 17:19,1,1,hunter
CLBF-002-021,2018-11-23 21:02,1,1,hunter
CLBF-002-021,2018-11-24 8:08,1,2,hunters
CLBF-002-021,2018-11-24 10:47,1,2,hunters
CLBF-002-021,2018-11-24 12:17,1,1,hunter
CLBF-002-021,2018-11-24 15:47,1,2,hunters
CLBF-002-021,2018-11-26 7:36,1,1,hunter
CLBF-002-021,2018-11-26 8:08,1,1,hunter
CLBF-002-021,2018-11-26 9:23,1,1,hunter
CLBF-002-021,2018-11-26 11:37,1,1,hunter
CLBF-002-021,2018-11-26 14:13,1,1,hunter
CLBF-002-021,2018-11-26 14:15,1,1,hunter
CLBF-002-021,2018-11-27 7:23,1,1,hunter
CLBF-002-021,2018-11-27 8:25,1,1,hunter
CLBF-002-021,2018-11-29 15:45,1,1,hunter
CLBF-002-021,2018-11-29 17:21,1,1,hunter
CLBF-002-021,2018-11-30 9:23,1,1,hunter
CLBF-002-022,2018-09-01 8:42,1,1,hunter
CLBF-002-022,2018-09-01 9:08,1,1,one hunter
CLBF-002-022,2018-09-01 15:37,1,2,hunters
CLBF-002-022,2018-09-01 18:49,1,2,hunters
CLBF-002-022,2018-09-08 8:16,1,1,hunter
CLBF-002-022,2018-09-08 11:28,1,1,one hunter
CLBF-002-022,2018-09-12 20:02,1,1,hunter
CLBF-002-022,2018-09-14 8:47,1,1,hunter
CLBF-002-022,2018-09-14 10:43,1,1,hunter
CLBF-002-022,2018-09-14 12:04,1,1,hunter
CLBF-002-022,2018-09-14 12:22,1,1,hunter
CLBF-002-022,2018-09-14 16:41,1,1,hunter on a bike???!!!
CLBF-002-022,2018-09-15 5:52,1,1,hunter
CLBF-002-022,2018-09-15 7:54,1,1,hunter
CLBF-002-022,2018-09-15 8:35,1,1,hunter
CLBF-002-022,2018-09-15 10:30,1,1,one hunter
CLBF-002-022,2018-09-15 10:57,1,1,one hunter
CLBF-002-022,2018-09-17 8:34,1,1,hunter
CLBF-002-022,2018-09-17 9:14,1,1,hunter
CLBF-002-022,2018-09-18 8:35,1,1,hunter
CLBF-002-022,2018-09-18 9:13,1,1,hunter
CLBF-002-022,2018-09-19 8:28,1,1,hunter
CLBF-002-022,2018-09-19 9:09,1,1,hunter
CLBF-002-022,2018-09-20 8:42,1,1,hunter
CLBF-002-022,2018-09-20 8:57,1,1,hunter
CLBF-002-022,2018-09-20 11:34,1,1,hunter
CLBF-002-022,2018-09-20 14:05,1,1,hunter
CLBF-002-022,2018-09-20 14:48,1,1,hunter
CLBF-002-022,2018-09-21 7:52,1,1,hunter
CLBF-002-022,2018-09-21 8:11,1,1,hunter
CLBF-002-022,2018-09-21 8:21,1,1,hunter
CLBF-002-022,2018-09-21 11:27,1,1,hunter
CLBF-002-022,2018-09-28 14:57,1,1,hunter
CLBF-002-022,2018-09-28 15:53,1,1,hunter
CLBF-002-022,2018-09-29 7:59,1,1,hunter
CLBF-002-022,2018-10-01 8:38,1,1,hunter
CLBF-002-022,2018-10-01 10:58,1,1,one hunter
CLBF-002-022,2018-10-01 14:50,1,1,hunter
CLBF-002-022,2018-10-01 18:11,1,1,hunter
CLBF-002-022,2018-10-02 14:02,1,2,hunters
CLBF-002-022,2018-10-02 16:28,1,2,hunters
CLBF-002-022,2018-10-03 7:48,1,1,hunter
CLBF-002-022,2018-10-03 10:23,1,1,hunter
CLBF-002-022,2018-10-03 11:10,1,1,hunter
CLBF-002-022,2018-10-03 13:11,1,1,hunter
CLBF-002-022,2018-10-03 16:24,1,1,hunter
CLBF-002-022,2018-10-03 18:02,1,1,hunter
CLBF-002-022,2018-10-04 16:21,1,1,hunter
CLBF-002-022,2018-10-04 17:59,1,1,hunter
CLBF-002-022,2018-10-05 8:57,1,1,one hunter
CLBF-002-022,2018-10-05 10:18,1,1,one hunter
CLBF-002-022,2018-10-09 16:38,1,1,hunter
CLBF-002-022,2018-10-09 17:44,1,1,hunter
CLBF-002-022,2018-10-11 9:05,1,1,hunter
CLBF-002-022,2018-10-11 10:47,1,2,hunters
CLBF-002-022,2018-10-12 10:47,1,1,hunter
CLBF-002-022,2018-10-13 8:33,1,1,hunter
CLBF-002-022,2018-10-13 8:38,1,1,hunter
CLBF-002-022,2018-10-13 10:57,1,1,hunter
CLBF-002-022,2018-10-13 15:49,1,1,hunter
CLBF-002-022,2018-10-13 17:28,1,2,hunters
CLBF-002-022,2018-10-13 18:25,1,1,hunter
CLBF-002-022,2018-10-15 7:13,1,1,hunter
CLBF-002-022,2018-10-18 15:23,1,1,hunter
CLBF-002-022,2018-10-18 17:02,1,1,one hunter
CLBF-002-022,2018-10-19 14:44,1,1,hunter
CLBF-002-022,2018-10-19 17:06,1,1,hunter
CLBF-002-022,2018-10-19 17:48,1,1,hunter
CLBF-002-022,2018-10-27 16:33,1,1,hunter
CLBF-002-022,2018-10-29 11:19,1,1,hunter
CLBF-002-022,2018-10-29 13:39,1,1,hunter
CLBF-002-022,2018-10-30 8:29,1,2,hunters
CLBF-002-022,2018-10-30 16:50,1,1,hunter
CLBF-002-022,2018-10-31 10:55,1,2,hunters
CLBF-002-022,2018-10-31 11:49,1,2,hunters
CLBF-002-022,2018-11-01 16:06,1,1,hunter
CLBF-002-022,2018-11-08 14:21,1,1,one hunter
CLBF-002-022,2018-11-08 16:05,1,1,one hunter
CLBF-002-022,2018-11-09 13:41,1,1,hunter
CLBF-002-022,2018-11-09 14:35,1,1,hunter
CLBF-002-022,2018-11-09 15:24,1,1,hunter
CLBF-002-022,2018-11-10 7:33,1,1,hunter
CLBF-002-022,2018-11-13 15:27,1,1,hunter/ his friends are behind him with guns
CLBF-002-022,2018-11-15 10:52,1,1,hunter
CLBF-002-022,2018-11-15 13:06,1,1,hunter
CLBF-002-022,2018-11-16 12:18,1,1,hunter
CLBF-002-022,2018-11-16 13:18,1,1,hunter
