Station,Gunshots,Julian,Hours,Distance,Weekday,Major
CLBF-001-070,0,308,10.175,4045,Sunday,BlackfootStagingArea
CLBF-001-071,0,308,10.175,2958,Sunday,BlackfootStagingArea
CLBF-001-073,0,308,10.175,546,Sunday,WaskaheganStagingArea
CLBF-001-078,0,308,3.012484444,2164,Sunday,BlackfootStagingArea
CLBF-001-098,0,308,10.175,1236,Sunday,CentralStagingArea
CLBF-001-003,0,309,10.11194444,1159,Monday,IsletLakeStagingArea
CLBF-001-007,0,309,10.11194444,1014,Monday,IsletLakeStagingArea
CLBF-001-010,0,309,10.11194444,1646,Monday,IsletLakeStagingArea
CLBF-001-011,0,309,10.11194444,1472,Monday,CentralStagingArea
CLBF-001-014,0,309,10.11194444,2332,Monday,IsletLakeStagingArea
CLBF-001-019,0,309,10.11194444,2424,Monday,IsletLakeStagingArea
CLBF-001-020,0,309,10.11194444,2638,Monday,CentralStagingArea
CLBF-001-021,0,309,10.11194444,887,Monday,CentralStagingArea
CLBF-001-024,0,309,10.11194444,2564,Monday,IsletLakeStagingArea
CLBF-001-028,0,309,0.05,1293,Monday,WaskaheganStagingArea
CLBF-001-031,0,309,10.11194444,1179,Monday,CentralStagingArea
CLBF-001-038,0,309,10.11194444,2220,Monday,CentralStagingArea
CLBF-001-039,0,309,10.11194444,1305,Monday,CentralStagingArea
CLBF-001-042,0,309,10.11194444,2074,Monday,WaskaheganStagingArea
CLBF-001-047,0,309,10.11194444,1995,Monday,CentralStagingArea
CLBF-001-058,0,309,10.11194444,2928,Monday,CentralStagingArea
CLBF-001-063,0,309,10.11194444,4966,Monday,WaskaheganStagingArea
CLBF-001-069,0,309,10.11194444,5526,Monday,BlackfootStagingArea
CLBF-001-072,0,309,10.11194444,2566,Monday,BlackfootStagingArea
CLBF-001-076,0,309,10.11194444,2077,Monday,BlackfootStagingArea
CLBF-001-077,0,309,10.11194444,2388,Monday,BlackfootStagingArea
CLBF-001-079,0,309,10.11194444,1603,Monday,BlackfootStagingArea
CLBF-001-080,0,309,10.11194444,2240,Monday,BlackfootStagingArea
CLBF-001-082,0,309,10.11194444,1196,Monday,BlackfootStagingArea
CLBF-001-083,0,309,10.11194444,1605,Monday,BlackfootStagingArea
CLBF-001-084,0,309,10.11194444,1598,Monday,BlackfootStagingArea
CLBF-001-085,0,309,10.11194444,1515,Monday,BlackfootStagingArea
CLBF-001-086,0,309,10.11194444,661,Monday,BlackfootStagingArea
CLBF-001-087,0,309,10.11194444,1355,Monday,BlackfootStagingArea
CLBF-001-088,0,309,10.11194444,475,Monday,BlackfootStagingArea
CLBF-001-089,0,309,10.11194444,1188,Monday,BlackfootStagingArea
CLBF-001-090,0,309,10.11194444,613,Monday,BlackfootStagingArea
CLBF-001-091,0,309,10.11194444,1434,Monday,BlackfootStagingArea
CLBF-001-092,1,309,10.11194444,541,Monday,BlackfootStagingArea
CLBF-001-093,1,309,10.11194444,683,Monday,BlackfootStagingArea
CLBF-001-096,0,309,10.11194444,1263,Monday,CentralStagingArea
CLBF-001-001,0,310,10.04944444,172,Tuesday,IsletLakeStagingArea
CLBF-001-002,0,310,10.04944444,670,Tuesday,IsletLakeStagingArea
CLBF-001-005,0,310,10.04944444,681,Tuesday,IsletLakeStagingArea
CLBF-001-006,0,310,10.04944444,1413,Tuesday,IsletLakeStagingArea
CLBF-001-008,0,310,10.04944444,1039,Tuesday,IsletLakeStagingArea
CLBF-001-009,0,310,10.04944444,1690,Tuesday,IsletLakeStagingArea
CLBF-001-012,0,310,10.04944444,887,Tuesday,WaskaheganStagingArea
CLBF-001-013,0,310,10.04944444,1590,Tuesday,IsletLakeStagingArea
CLBF-001-015,0,310,10.04944444,1867,Tuesday,CentralStagingArea
CLBF-001-016,0,310,10.04944444,669,Tuesday,CentralStagingArea
CLBF-001-018,0,310,10.04944444,1810,Tuesday,IsletLakeStagingArea
CLBF-001-022,0,310,10.04944444,372,Tuesday,WaskaheganStagingArea
CLBF-001-023,0,310,10.04944444,1831,Tuesday,WaskaheganStagingArea
CLBF-001-026,0,310,10.04944444,1743,Tuesday,CentralStagingArea
CLBF-001-027,0,310,10.04944444,904,Tuesday,WaskaheganStagingArea
CLBF-001-028,0,310,1.785555556,1293,Tuesday,WaskaheganStagingArea
CLBF-001-029,0,310,10.04944444,3306,Tuesday,IsletLakeStagingArea
CLBF-001-032,0,310,10.04944444,1176,Tuesday,CentralStagingArea
CLBF-001-033,0,310,10.04944444,488,Tuesday,WaskaheganStagingArea
CLBF-001-034,0,310,10.04944444,1244,Tuesday,WaskaheganStagingArea
CLBF-001-035,0,310,10.04944444,2243,Tuesday,WaskaheganStagingArea
CLBF-001-036,0,310,10.04944444,3555,Tuesday,IsletLakeStagingArea
CLBF-001-037,0,310,10.04944444,3780,Tuesday,CentralStagingArea
CLBF-001-040,0,310,10.04944444,2161,Tuesday,CentralStagingArea
CLBF-001-041,0,310,10.04944444,1093,Tuesday,WaskaheganStagingArea
CLBF-001-044,0,310,10.04944444,4215,Tuesday,CentralStagingArea
CLBF-001-045,0,310,10.04944444,3140,Tuesday,CentralStagingArea
CLBF-001-048,0,310,10.04944444,1365,Tuesday,CentralStagingArea
CLBF-001-049,0,310,10.04944444,262,Tuesday,WaskaheganStagingArea
CLBF-001-050,0,310,10.04944444,4090,Tuesday,CentralStagingArea
CLBF-001-051,0,310,10.04944444,2302,Tuesday,CentralStagingArea
CLBF-001-052,0,310,10.04944444,506,Tuesday,CentralStagingArea
CLBF-001-055,0,310,7.462493333,3983,Tuesday,WaskaheganStagingArea
CLBF-001-057,0,310,10.04944444,3885,Tuesday,CentralStagingArea
CLBF-001-059,0,310,10.04944444,1462,Tuesday,CentralStagingArea
CLBF-001-060,0,310,10.04944444,619,Tuesday,WaskaheganStagingArea
CLBF-001-062,0,310,0.034995556,3530,Tuesday,WaskaheganStagingArea
CLBF-001-064,0,310,10.04944444,4780,Tuesday,CentralStagingArea
CLBF-001-065,0,310,10.04944444,3749,Tuesday,CentralStagingArea
CLBF-001-066,0,310,10.04944444,3118,Tuesday,BlackfootStagingArea
CLBF-001-067,0,310,10.04944444,1508,Tuesday,WaskaheganStagingArea
CLBF-001-068,0,310,10.04944444,2809,Tuesday,WaskaheganStagingArea
CLBF-001-070,0,310,10.04944444,4045,Tuesday,BlackfootStagingArea
CLBF-001-071,0,310,10.04944444,2958,Tuesday,BlackfootStagingArea
CLBF-001-073,0,310,10.04944444,546,Tuesday,WaskaheganStagingArea
CLBF-001-098,0,310,10.04944444,1236,Tuesday,CentralStagingArea
CLBF-001-003,0,311,9.9875,1159,Wednesday,IsletLakeStagingArea
CLBF-001-007,0,311,9.9875,1014,Wednesday,IsletLakeStagingArea
CLBF-001-010,0,311,9.9875,1646,Wednesday,IsletLakeStagingArea
CLBF-001-011,0,311,9.9875,1472,Wednesday,CentralStagingArea
CLBF-001-014,0,311,9.9875,2332,Wednesday,IsletLakeStagingArea
CLBF-001-019,0,311,9.9875,2424,Wednesday,IsletLakeStagingArea
CLBF-001-020,0,311,9.9875,2638,Wednesday,CentralStagingArea
CLBF-001-021,0,311,9.9875,887,Wednesday,CentralStagingArea
CLBF-001-024,0,311,9.9875,2564,Wednesday,IsletLakeStagingArea
CLBF-001-028,0,311,0.05,1293,Wednesday,WaskaheganStagingArea
CLBF-001-031,0,311,9.9875,1179,Wednesday,CentralStagingArea
CLBF-001-038,0,311,9.9875,2220,Wednesday,CentralStagingArea
CLBF-001-039,0,311,9.9875,1305,Wednesday,CentralStagingArea
CLBF-001-042,0,311,9.9875,2074,Wednesday,WaskaheganStagingArea
CLBF-001-047,0,311,9.9875,1995,Wednesday,CentralStagingArea
CLBF-001-055,0,311,1.930826667,3983,Wednesday,WaskaheganStagingArea
CLBF-001-058,0,311,9.9875,2928,Wednesday,CentralStagingArea
CLBF-001-062,0,311,0.459715556,3530,Wednesday,WaskaheganStagingArea
CLBF-001-063,0,311,9.9875,4966,Wednesday,WaskaheganStagingArea
CLBF-001-069,0,311,9.9875,5526,Wednesday,BlackfootStagingArea
CLBF-001-072,0,311,9.9875,2566,Wednesday,BlackfootStagingArea
CLBF-001-076,0,311,9.9875,2077,Wednesday,BlackfootStagingArea
CLBF-001-077,0,311,9.9875,2388,Wednesday,BlackfootStagingArea
CLBF-001-079,0,311,9.9875,1603,Wednesday,BlackfootStagingArea
CLBF-001-080,0,311,9.9875,2240,Wednesday,BlackfootStagingArea
CLBF-001-082,0,311,9.9875,1196,Wednesday,BlackfootStagingArea
CLBF-001-083,0,311,9.9875,1605,Wednesday,BlackfootStagingArea
CLBF-001-084,0,311,9.9875,1598,Wednesday,BlackfootStagingArea
CLBF-001-085,0,311,9.9875,1515,Wednesday,BlackfootStagingArea
CLBF-001-086,0,311,9.9875,661,Wednesday,BlackfootStagingArea
CLBF-001-087,0,311,9.9875,1355,Wednesday,BlackfootStagingArea
CLBF-001-088,0,311,9.9875,475,Wednesday,BlackfootStagingArea
CLBF-001-089,0,311,9.9875,1188,Wednesday,BlackfootStagingArea
CLBF-001-090,0,311,9.9875,613,Wednesday,BlackfootStagingArea
CLBF-001-091,0,311,9.9875,1434,Wednesday,BlackfootStagingArea
CLBF-001-092,0,311,9.9875,541,Wednesday,BlackfootStagingArea
CLBF-001-093,0,311,9.9875,683,Wednesday,BlackfootStagingArea
CLBF-001-096,0,311,9.9875,1263,Wednesday,CentralStagingArea
CLBF-001-001,0,312,9.926111111,172,Thursday,IsletLakeStagingArea
CLBF-001-002,0,312,9.926111111,670,Thursday,IsletLakeStagingArea
CLBF-001-005,0,312,9.926111111,681,Thursday,IsletLakeStagingArea
CLBF-001-006,0,312,9.926111111,1413,Thursday,IsletLakeStagingArea
CLBF-001-008,0,312,9.926111111,1039,Thursday,IsletLakeStagingArea
CLBF-001-009,0,312,9.926111111,1690,Thursday,IsletLakeStagingArea
CLBF-001-012,0,312,9.926111111,887,Thursday,WaskaheganStagingArea
CLBF-001-013,0,312,9.926111111,1590,Thursday,IsletLakeStagingArea
CLBF-001-015,0,312,9.926111111,1867,Thursday,CentralStagingArea
CLBF-001-016,0,312,9.926111111,669,Thursday,CentralStagingArea
CLBF-001-018,0,312,9.926111111,1810,Thursday,IsletLakeStagingArea
CLBF-001-022,0,312,9.926111111,372,Thursday,WaskaheganStagingArea
CLBF-001-023,0,312,9.926111111,1831,Thursday,WaskaheganStagingArea
CLBF-001-026,1,312,9.926111111,1743,Thursday,CentralStagingArea
CLBF-001-027,0,312,9.926111111,904,Thursday,WaskaheganStagingArea
CLBF-001-028,0,312,1.792777778,1293,Thursday,WaskaheganStagingArea
CLBF-001-029,0,312,9.926111111,3306,Thursday,IsletLakeStagingArea
CLBF-001-032,1,312,9.926111111,1176,Thursday,CentralStagingArea
CLBF-001-033,0,312,9.926111111,488,Thursday,WaskaheganStagingArea
CLBF-001-034,0,312,9.926111111,1244,Thursday,WaskaheganStagingArea
CLBF-001-035,0,312,9.926111111,2243,Thursday,WaskaheganStagingArea
CLBF-001-036,0,312,9.926111111,3555,Thursday,IsletLakeStagingArea
CLBF-001-037,0,312,9.926111111,3780,Thursday,CentralStagingArea
CLBF-001-040,1,312,9.926111111,2161,Thursday,CentralStagingArea
CLBF-001-041,2,312,9.926111111,1093,Thursday,WaskaheganStagingArea
CLBF-001-044,0,312,9.926111111,4215,Thursday,CentralStagingArea
CLBF-001-045,0,312,9.926111111,3140,Thursday,CentralStagingArea
CLBF-001-048,0,312,9.926111111,1365,Thursday,CentralStagingArea
CLBF-001-049,1,312,9.926111111,262,Thursday,WaskaheganStagingArea
CLBF-001-050,0,312,9.926111111,4090,Thursday,CentralStagingArea
CLBF-001-051,0,312,9.926111111,2302,Thursday,CentralStagingArea
CLBF-001-052,0,312,9.926111111,506,Thursday,CentralStagingArea
CLBF-001-057,0,312,9.926111111,3885,Thursday,CentralStagingArea
CLBF-001-059,0,312,9.926111111,1462,Thursday,CentralStagingArea
CLBF-001-060,0,312,9.926111111,619,Thursday,WaskaheganStagingArea
CLBF-001-062,0,312,0.031662222,3530,Thursday,WaskaheganStagingArea
CLBF-001-064,0,312,9.926111111,4780,Thursday,CentralStagingArea
CLBF-001-065,0,312,9.926111111,3749,Thursday,CentralStagingArea
CLBF-001-066,0,312,9.926111111,3118,Thursday,BlackfootStagingArea
CLBF-001-067,0,312,9.926111111,1508,Thursday,WaskaheganStagingArea
CLBF-001-068,0,312,9.926111111,2809,Thursday,WaskaheganStagingArea
CLBF-001-070,0,312,9.926111111,4045,Thursday,BlackfootStagingArea
CLBF-001-071,0,312,9.926111111,2958,Thursday,BlackfootStagingArea
CLBF-001-073,0,312,9.926111111,546,Thursday,WaskaheganStagingArea
CLBF-001-098,1,312,9.926111111,1236,Thursday,CentralStagingArea
CLBF-001-003,0,313,9.868055556,1159,Friday,IsletLakeStagingArea
CLBF-001-007,0,313,9.868055556,1014,Friday,IsletLakeStagingArea
CLBF-001-010,0,313,9.868055556,1646,Friday,IsletLakeStagingArea
CLBF-001-011,0,313,9.868055556,1472,Friday,CentralStagingArea
CLBF-001-014,0,313,9.868055556,2332,Friday,IsletLakeStagingArea
CLBF-001-019,1,313,9.868055556,2424,Friday,IsletLakeStagingArea
CLBF-001-020,0,313,9.868055556,2638,Friday,CentralStagingArea
CLBF-001-021,0,313,9.868055556,887,Friday,CentralStagingArea
CLBF-001-024,1,313,9.868055556,2564,Friday,IsletLakeStagingArea
CLBF-001-028,0,313,0.05,1293,Friday,WaskaheganStagingArea
CLBF-001-031,0,313,9.868055556,1179,Friday,CentralStagingArea
CLBF-001-038,0,313,9.868055556,2220,Friday,CentralStagingArea
CLBF-001-039,0,313,9.868055556,1305,Friday,CentralStagingArea
CLBF-001-042,1,313,9.868055556,2074,Friday,WaskaheganStagingArea
CLBF-001-047,0,313,9.868055556,1995,Friday,CentralStagingArea
CLBF-001-055,0,313,0.473611111,3983,Friday,WaskaheganStagingArea
CLBF-001-058,0,313,9.868055556,2928,Friday,CentralStagingArea
CLBF-001-062,0,313,7.726106667,3530,Friday,WaskaheganStagingArea
CLBF-001-063,0,313,9.868055556,4966,Friday,WaskaheganStagingArea
CLBF-001-069,0,313,9.868055556,5526,Friday,BlackfootStagingArea
CLBF-001-072,0,313,9.868055556,2566,Friday,BlackfootStagingArea
CLBF-001-076,0,313,9.868055556,2077,Friday,BlackfootStagingArea
CLBF-001-077,0,313,9.868055556,2388,Friday,BlackfootStagingArea
CLBF-001-079,0,313,9.868055556,1603,Friday,BlackfootStagingArea
CLBF-001-080,0,313,9.868055556,2240,Friday,BlackfootStagingArea
CLBF-001-082,0,313,9.868055556,1196,Friday,BlackfootStagingArea
CLBF-001-083,0,313,9.868055556,1605,Friday,BlackfootStagingArea
CLBF-001-084,0,313,9.868055556,1598,Friday,BlackfootStagingArea
CLBF-001-085,0,313,9.868055556,1515,Friday,BlackfootStagingArea
CLBF-001-086,0,313,9.868055556,661,Friday,BlackfootStagingArea
CLBF-001-087,0,313,9.868055556,1355,Friday,BlackfootStagingArea
CLBF-001-088,0,313,9.868055556,475,Friday,BlackfootStagingArea
CLBF-001-089,0,313,9.868055556,1188,Friday,BlackfootStagingArea
CLBF-001-090,0,313,9.868055556,613,Friday,BlackfootStagingArea
CLBF-001-091,0,313,9.868055556,1434,Friday,BlackfootStagingArea
CLBF-001-092,0,313,9.868055556,541,Friday,BlackfootStagingArea
CLBF-001-093,0,313,9.868055556,683,Friday,BlackfootStagingArea
CLBF-001-096,1,313,9.868055556,1263,Friday,CentralStagingArea
CLBF-001-001,0,314,9.810833333,172,Saturday,IsletLakeStagingArea
CLBF-001-002,0,314,9.810833333,670,Saturday,IsletLakeStagingArea
CLBF-001-005,0,314,9.810833333,681,Saturday,IsletLakeStagingArea
CLBF-001-006,0,314,9.810833333,1413,Saturday,IsletLakeStagingArea
CLBF-001-008,0,314,9.810833333,1039,Saturday,IsletLakeStagingArea
CLBF-001-009,0,314,9.810833333,1690,Saturday,IsletLakeStagingArea
CLBF-001-012,0,314,9.810833333,887,Saturday,WaskaheganStagingArea
CLBF-001-013,0,314,9.810833333,1590,Saturday,IsletLakeStagingArea
CLBF-001-015,0,314,9.810833333,1867,Saturday,CentralStagingArea
CLBF-001-016,0,314,9.810833333,669,Saturday,CentralStagingArea
CLBF-001-018,0,314,9.810833333,1810,Saturday,IsletLakeStagingArea
CLBF-001-022,0,314,9.810833333,372,Saturday,WaskaheganStagingArea
CLBF-001-023,0,314,9.810833333,1831,Saturday,WaskaheganStagingArea
CLBF-001-026,0,314,9.810833333,1743,Saturday,CentralStagingArea
CLBF-001-027,0,314,9.810833333,904,Saturday,WaskaheganStagingArea
CLBF-001-028,0,314,1.785833333,1293,Saturday,WaskaheganStagingArea
CLBF-001-029,0,314,9.810833333,3306,Saturday,IsletLakeStagingArea
CLBF-001-032,0,314,9.810833333,1176,Saturday,CentralStagingArea
CLBF-001-033,0,314,9.810833333,488,Saturday,WaskaheganStagingArea
CLBF-001-034,0,314,9.810833333,1244,Saturday,WaskaheganStagingArea
CLBF-001-035,0,314,9.810833333,2243,Saturday,WaskaheganStagingArea
CLBF-001-036,0,314,9.810833333,3555,Saturday,IsletLakeStagingArea
CLBF-001-037,0,314,9.810833333,3780,Saturday,CentralStagingArea
CLBF-001-040,0,314,9.810833333,2161,Saturday,CentralStagingArea
CLBF-001-041,0,314,9.810833333,1093,Saturday,WaskaheganStagingArea
CLBF-001-044,0,314,9.810833333,4215,Saturday,CentralStagingArea
CLBF-001-045,0,314,9.810833333,3140,Saturday,CentralStagingArea
CLBF-001-048,0,314,9.810833333,1365,Saturday,CentralStagingArea
CLBF-001-049,0,314,9.810833333,262,Saturday,WaskaheganStagingArea
CLBF-001-050,0,314,9.810833333,4090,Saturday,CentralStagingArea
CLBF-001-051,0,314,9.810833333,2302,Saturday,CentralStagingArea
CLBF-001-052,0,314,9.810833333,506,Saturday,CentralStagingArea
CLBF-001-055,0,314,9.211104444,3983,Saturday,WaskaheganStagingArea
CLBF-001-057,0,314,9.810833333,3885,Saturday,CentralStagingArea
CLBF-001-059,0,314,9.810833333,1462,Saturday,CentralStagingArea
CLBF-001-060,0,314,9.810833333,619,Saturday,WaskaheganStagingArea
CLBF-001-064,0,314,9.810833333,4780,Saturday,CentralStagingArea
CLBF-001-065,0,314,9.810833333,3749,Saturday,CentralStagingArea
CLBF-001-066,0,314,9.810833333,3118,Saturday,BlackfootStagingArea
CLBF-001-067,0,314,9.810833333,1508,Saturday,WaskaheganStagingArea
CLBF-001-068,0,314,9.810833333,2809,Saturday,WaskaheganStagingArea
CLBF-001-070,0,314,9.810833333,4045,Saturday,BlackfootStagingArea
CLBF-001-071,0,314,9.810833333,2958,Saturday,BlackfootStagingArea
CLBF-001-073,0,314,9.810833333,546,Saturday,WaskaheganStagingArea
CLBF-001-098,0,314,9.810833333,1236,Saturday,CentralStagingArea
CLBF-001-003,0,315,9.751666667,1159,Sunday,IsletLakeStagingArea
CLBF-001-007,0,315,9.751666667,1014,Sunday,IsletLakeStagingArea
CLBF-001-010,0,315,9.751666667,1646,Sunday,IsletLakeStagingArea
CLBF-001-011,0,315,9.751666667,1472,Sunday,CentralStagingArea
CLBF-001-014,0,315,9.751666667,2332,Sunday,IsletLakeStagingArea
CLBF-001-019,0,315,9.751666667,2424,Sunday,IsletLakeStagingArea
CLBF-001-020,0,315,9.751666667,2638,Sunday,CentralStagingArea
CLBF-001-021,0,315,9.751666667,887,Sunday,CentralStagingArea
CLBF-001-024,0,315,9.751666667,2564,Sunday,IsletLakeStagingArea
CLBF-001-028,0,315,0.05,1293,Sunday,WaskaheganStagingArea
CLBF-001-031,0,315,9.751666667,1179,Sunday,CentralStagingArea
CLBF-001-038,0,315,9.751666667,2220,Sunday,CentralStagingArea
CLBF-001-039,0,315,9.751666667,1305,Sunday,CentralStagingArea
CLBF-001-042,0,315,9.751666667,2074,Sunday,WaskaheganStagingArea
CLBF-001-047,0,315,9.751666667,1995,Sunday,CentralStagingArea
CLBF-001-058,0,315,9.751666667,2928,Sunday,CentralStagingArea
CLBF-001-063,0,315,9.751666667,4966,Sunday,WaskaheganStagingArea
CLBF-001-069,0,315,9.751666667,5526,Sunday,BlackfootStagingArea
CLBF-001-072,0,315,9.751666667,2566,Sunday,BlackfootStagingArea
CLBF-001-076,0,315,9.751666667,2077,Sunday,BlackfootStagingArea
CLBF-001-077,0,315,9.751666667,2388,Sunday,BlackfootStagingArea
CLBF-001-079,0,315,9.751666667,1603,Sunday,BlackfootStagingArea
CLBF-001-080,0,315,9.751666667,2240,Sunday,BlackfootStagingArea
CLBF-001-082,0,315,9.751666667,1196,Sunday,BlackfootStagingArea
CLBF-001-083,0,315,9.751666667,1605,Sunday,BlackfootStagingArea
CLBF-001-084,0,315,9.751666667,1598,Sunday,BlackfootStagingArea
CLBF-001-085,0,315,9.751666667,1515,Sunday,BlackfootStagingArea
CLBF-001-086,0,315,9.751666667,661,Sunday,BlackfootStagingArea
CLBF-001-087,0,315,9.751666667,1355,Sunday,BlackfootStagingArea
CLBF-001-088,0,315,9.751666667,475,Sunday,BlackfootStagingArea
CLBF-001-089,0,315,9.751666667,1188,Sunday,BlackfootStagingArea
CLBF-001-090,0,315,9.751666667,613,Sunday,BlackfootStagingArea
CLBF-001-091,0,315,9.751666667,1434,Sunday,BlackfootStagingArea
CLBF-001-092,0,315,9.751666667,541,Sunday,BlackfootStagingArea
CLBF-001-093,0,315,9.751666667,683,Sunday,BlackfootStagingArea
CLBF-001-096,0,315,9.751666667,1263,Sunday,CentralStagingArea
CLBF-001-001,0,316,9.692777778,172,Monday,IsletLakeStagingArea
CLBF-001-002,1,316,9.692777778,670,Monday,IsletLakeStagingArea
CLBF-001-005,0,316,9.692777778,681,Monday,IsletLakeStagingArea
CLBF-001-006,1,316,9.692777778,1413,Monday,IsletLakeStagingArea
CLBF-001-008,0,316,9.692777778,1039,Monday,IsletLakeStagingArea
CLBF-001-009,0,316,9.692777778,1690,Monday,IsletLakeStagingArea
CLBF-001-012,1,316,9.692777778,887,Monday,WaskaheganStagingArea
CLBF-001-013,0,316,9.692777778,1590,Monday,IsletLakeStagingArea
CLBF-001-015,0,316,9.692777778,1867,Monday,CentralStagingArea
CLBF-001-016,0,316,9.692777778,669,Monday,CentralStagingArea
CLBF-001-018,0,316,9.692777778,1810,Monday,IsletLakeStagingArea
CLBF-001-022,0,316,9.692777778,372,Monday,WaskaheganStagingArea
CLBF-001-023,0,316,9.692777778,1831,Monday,WaskaheganStagingArea
CLBF-001-026,0,316,9.692777778,1743,Monday,CentralStagingArea
CLBF-001-027,0,316,9.692777778,904,Monday,WaskaheganStagingArea
CLBF-001-028,0,316,1.797777778,1293,Monday,WaskaheganStagingArea
CLBF-001-029,0,316,9.692777778,3306,Monday,IsletLakeStagingArea
CLBF-001-032,0,316,9.692777778,1176,Monday,CentralStagingArea
CLBF-001-033,0,316,9.692777778,488,Monday,WaskaheganStagingArea
CLBF-001-034,0,316,9.692777778,1244,Monday,WaskaheganStagingArea
CLBF-001-035,1,316,9.692777778,2243,Monday,WaskaheganStagingArea
CLBF-001-036,0,316,9.692777778,3555,Monday,IsletLakeStagingArea
CLBF-001-037,0,316,9.692777778,3780,Monday,CentralStagingArea
CLBF-001-040,0,316,9.692777778,2161,Monday,CentralStagingArea
CLBF-001-041,0,316,9.692777778,1093,Monday,WaskaheganStagingArea
CLBF-001-044,1,316,9.692777778,4215,Monday,CentralStagingArea
CLBF-001-045,0,316,9.692777778,3140,Monday,CentralStagingArea
CLBF-001-048,0,316,9.692777778,1365,Monday,CentralStagingArea
CLBF-001-049,0,316,9.692777778,262,Monday,WaskaheganStagingArea
CLBF-001-050,0,316,9.692777778,4090,Monday,CentralStagingArea
CLBF-001-051,0,316,9.692777778,2302,Monday,CentralStagingArea
CLBF-001-052,0,316,9.692777778,506,Monday,CentralStagingArea
CLBF-001-055,0,316,0.478333333,3983,Monday,WaskaheganStagingArea
CLBF-001-057,0,316,9.692777778,3885,Monday,CentralStagingArea
CLBF-001-059,0,316,9.692777778,1462,Monday,CentralStagingArea
CLBF-001-060,0,316,9.692777778,619,Monday,WaskaheganStagingArea
CLBF-001-062,0,316,0.972777778,3530,Monday,WaskaheganStagingArea
CLBF-001-064,0,316,9.692777778,4780,Monday,CentralStagingArea
CLBF-001-065,0,316,9.692777778,3749,Monday,CentralStagingArea
CLBF-001-066,0,316,9.692777778,3118,Monday,BlackfootStagingArea
CLBF-001-067,0,316,9.692777778,1508,Monday,WaskaheganStagingArea
CLBF-001-068,0,316,9.692777778,2809,Monday,WaskaheganStagingArea
CLBF-001-070,0,316,9.692777778,4045,Monday,BlackfootStagingArea
CLBF-001-071,0,316,9.692777778,2958,Monday,BlackfootStagingArea
CLBF-001-073,0,316,9.692777778,546,Monday,WaskaheganStagingArea
CLBF-001-098,0,316,9.692777778,1236,Monday,CentralStagingArea
CLBF-001-003,0,317,9.635,1159,Tuesday,IsletLakeStagingArea
CLBF-001-007,0,317,9.635,1014,Tuesday,IsletLakeStagingArea
CLBF-001-010,1,317,9.635,1646,Tuesday,IsletLakeStagingArea
CLBF-001-011,0,317,9.635,1472,Tuesday,CentralStagingArea
CLBF-001-014,1,317,9.635,2332,Tuesday,IsletLakeStagingArea
CLBF-001-019,0,317,9.635,2424,Tuesday,IsletLakeStagingArea
CLBF-001-020,1,317,9.635,2638,Tuesday,CentralStagingArea
CLBF-001-021,0,317,9.635,887,Tuesday,CentralStagingArea
CLBF-001-024,0,317,9.635,2564,Tuesday,IsletLakeStagingArea
CLBF-001-028,0,317,0.05,1293,Tuesday,WaskaheganStagingArea
CLBF-001-031,0,317,9.635,1179,Tuesday,CentralStagingArea
CLBF-001-038,0,317,9.635,2220,Tuesday,CentralStagingArea
CLBF-001-039,0,317,9.635,1305,Tuesday,CentralStagingArea
CLBF-001-042,0,317,9.635,2074,Tuesday,WaskaheganStagingArea
CLBF-001-047,0,317,9.635,1995,Tuesday,CentralStagingArea
CLBF-001-055,0,317,8.921664444,3983,Tuesday,WaskaheganStagingArea
CLBF-001-058,0,317,9.635,2928,Tuesday,CentralStagingArea
CLBF-001-062,0,317,8.446108889,3530,Tuesday,WaskaheganStagingArea
CLBF-001-063,0,317,9.635,4966,Tuesday,WaskaheganStagingArea
CLBF-001-069,0,317,9.635,5526,Tuesday,BlackfootStagingArea
CLBF-001-072,0,317,9.635,2566,Tuesday,BlackfootStagingArea
CLBF-001-076,0,317,9.635,2077,Tuesday,BlackfootStagingArea
CLBF-001-077,2,317,9.635,2388,Tuesday,BlackfootStagingArea
CLBF-001-079,1,317,9.635,1603,Tuesday,BlackfootStagingArea
CLBF-001-080,0,317,9.635,2240,Tuesday,BlackfootStagingArea
CLBF-001-082,0,317,9.635,1196,Tuesday,BlackfootStagingArea
CLBF-001-083,0,317,9.635,1605,Tuesday,BlackfootStagingArea
CLBF-001-084,0,317,9.635,1598,Tuesday,BlackfootStagingArea
CLBF-001-085,0,317,9.635,1515,Tuesday,BlackfootStagingArea
CLBF-001-086,0,317,9.635,661,Tuesday,BlackfootStagingArea
CLBF-001-087,0,317,9.635,1355,Tuesday,BlackfootStagingArea
CLBF-001-088,0,317,9.635,475,Tuesday,BlackfootStagingArea
CLBF-001-089,0,317,9.635,1188,Tuesday,BlackfootStagingArea
CLBF-001-090,0,317,9.635,613,Tuesday,BlackfootStagingArea
CLBF-001-091,0,317,9.635,1434,Tuesday,BlackfootStagingArea
CLBF-001-092,0,317,9.635,541,Tuesday,BlackfootStagingArea
CLBF-001-093,0,317,9.635,683,Tuesday,BlackfootStagingArea
CLBF-001-096,0,317,9.635,1263,Tuesday,CentralStagingArea
CLBF-001-001,0,318,9.577777778,172,Wednesday,IsletLakeStagingArea
